Health care worker
In the past
Previously
Currently
Other TB symptoms
ARV education done
Clinical status indicates that it is not necessary
Patient not on ARV reason
Tarpaulin
Tarp
Every day
Every day
Some days
Some days
Stretcher
Zidovudine Lamivudine and Efavirenz
AZT/3TC+EFV
AZT+3TC+EFV
Start immediately
Skin discoloration
Tinnitus
Ringing in ears
Tremor
Adverse event mild
Adverse event moderate
Adverse event severe
Death
Drug withdrawn
Other adverse event action
Drug desensitization
Tuberculosis program
TB program
TB
Outpatient consultation
Work
Work
Bedridden
Building shingles
Stone
Mud
Open fire
Coal stove
Gas heater
Miner
Factory worker
Fruit or vegetable seller
Produce seller
Shepherd
Brewer
Shop owner
Primary standard 1
Primary standard 2
Primary standard 3
Primary standard 4
Primary standard 5
Primary standard 6
Primary standard 7
Secondary form A
Secondary form B
Secondary form C
High school form D (4)
High school form E (5)
Tertiary school
Norplant
Tubal ligation
Abstinence
Vasectomy
Deterioration
Community-based organization
CBO
CBO
Patient became pregnant
Patient no longer pregnant
Pregnancy ended
Planned RX interruption
Drug unavailable
Drug failure
Drug given in error
Patient treatment complete
Treatment phase complete
Patient treatment phase complete
Patient pregnant
Gravida
Pregnant woman
Toxicity
Poor adherence
Risk of pregnancy
Drug out of stock
Drug NOT available
Out of stock
New drug available
New tuberculosis diagnosis
Due to new TB
Immunologic failure
Virologic failure
Drug shared with others
Shared with others
Forgot
Did not remember
Health improved
Felt better
Too ill
Too sick
Very sick
Stigma
Drug lost or used up
Lost/ran out of pills
Delivery/travel problems
Delivery problems
Travel problems
Alcohol problem
Patient has an alcohol problem
Other patient decision
Other patient choice
Inability to pay
Organization lacks finances
Under five clinic
Under 5 clinic
Other outreach program
Generic outreach program
Outreach program
Sexually transmitted infection program
STI program
Private company
Intravenous drug user outreach
IDU outreach
Outreach to intravenous drug users
Adolescents outreach
Adol
Adol outreach
Outreach to adolescents
Sex worker outreach
Outreach to sex workers
Sex outreach
Self-refer
Walk in
Barea district hospital
Buthe Buthe district hospital
Leribe district hospital
Mafeteng district hospital
Maseru district hospital (Queen Elizabeth II)
Mohale's Hoek district hospital
Mokhotlong district hospital
Qacha's Nek district hospital
Quthing district hospital
Thaba-Tseka district hospital
Botsa Belo Hospital (PIH MDR TB clinic)
Other Lesotho hospital
Continuation phase
Patient NOT in food program
Patient did NOT receive allocated food
Did not receive allocated food
Patient received allocated food
Received allocated food
Patient had side effects
Date of default
Abandoned date
Abandonment date
Default date
Date of death
Date died
Deceased date
Genital discharge
Patient weight change
Patient gained weight
Weight change
Still water
Still water
River water
River water
Spring water
Spring water
Treated water
Treated water
Tap water
Tap water
Definitely false
Definitely false
Yes, limited a little
Yes, limited a little
Yes, limited a lot
Yes_voided
Limited a lot
Limited a lot
YES_voided
No, NOT limited at all
No, NOT limited at all
A good bit of the time
A good bit of the time
Not at all
Not at all
A little bit
A little bit
Moderately
Moderately
Quite a bit
Quite a bit
Extremely
Extremely
No partner
Sometimes
A lot
Rarely
Disagree
Not at all sure
Somewhat sure
Mostly sure
Very sure
I'll forget to take them
I would not want anyone to see me taking medications
I would not be able to go to pick up the medications or they would run out
I feel depressed or down
Sometimes i take alcohol and/or drugs
The medications will make me feel bad
No other family members
Traditional healer
Animateur de Sante
Health clinic
Hospital
Always
I don't know
I couldn't pay
I did not know where to get services for HIV
I could not get an appointment anywhere
I thought it was NOT necessary
I never tried to get an appointment
Most of the time
All of the time
QWK
Once per week
Once a week
Less than once a week
Within the past week
1-2 weeks ago
3-4 weeks ago
Between 1 and 3 months ago
More than 3 months ago
Uncertain
Radio
Watch
2RHZ / 4RH
2RHZ/4RH
2RHEZ / 4RH
2RHEZ/4RH
MDR-TB treatment schema, non-coded
No community health worker
No supplies
No materials
Not enough money to pay
Too expensive
Parent
Kholo
Father
Mother
Brother
Sister
Sibling
Pachibale
Other relative
Smear positive
BK+
Smear positive TB
Sm positive
Smear negative
BK-
Smear negative TB
Sm negative
Slow
Retarded
BCG vaccine at birth
First polio vaccine at birth
Second polio vaccine at 1.5 months
Third polio vaccine at 2.5 months
Fourth polio vaccine at 3.5 months
First pentavalent vaccine at 1.5 months
Second pentavalent vaccine at 2.5 months
Third pentavalent vaccine at 3.5 months
Measles vaccine at 9 months
Antiretroviral triple therapy
ARV tritherapy
HAART
Antiretroviral triple therapy during pregnancy
ARV tritherapy while pregnant
Antiretroviral mono therapy during pregnancy
ARV monotherapy while pregnant
Antiretroviral triple therapy at birth
ARV tritherapy while giving birth
No, treatment NOT indicated
NOT needed because no clinical indication
Yes, after education and/or assigning a community health worker
Waiting for test results
Treatment decision pending results
Treatment decision pending tests
Waiting for lab tests
Antenatal clinic
CPN program
Maternal health clinic
Prenatal clinic
Primary care clinic
Malnutrition program
Maternity ward
Hospital
Maternity ward
Yes, but treatment refused
But treatment refused
NO
A little of the time
A little of the time
Some of the time
Some of the time
None of the time
None of the time
Definitely true
Definitely true
True
True
False
False
Public tap water
Public tap water
Years
Patient keeps medication
Community health worker keeps medication
Accompagnateur keeps meds
Much worse
Ruhengeri
Gasiza
Rwaza
Nevirapine dose increased
As much as i would like
Almost as much as i would like
Some but would like more
Less than i would like
Much less than i would like
Often
Open well
Covered well
Other illness
Partner illness/death
Child illness/death
Health provider recommended
Decision of doctor/medical officer
Just to know my sero-status
To prepare for marriage
Tell no one
Tell only family
Share with community
Home remedy
No children
No family
Greater than 4 times per wk
3-4 times/wk
1-2 times/wk
1-3 times/mo
Less than once per month
New TB case
TB retreatment case
TB retreatment after failure case
Retreatment after default TB case
TB transfer case
Did NOT answer
Omitted
Chest
Pulmonary exam construct
Chest exam construct
Health seeking behavior other
Help_oth
Other reason for not seeking services
No_seek_oth
NOT indicated
Indoors
Outdoors
Housework/fieldwork
Domestic
Farmer
Housework
Retired
Patient verbally notified
Verbal notification
Scar
Documentation
Bukana
Transfer form
Group 39
Symptomatic but NOT in treatment
Diagnostic laboratory examination
Peritoneal fluid
Gastric aspirate
Gastric fluid
Follow-up
Mucopurulent
Muco-purulent
Saliva
Patient has diabetes

Immune reconstitution inflammatory syndrome date
IRIS date
PIH ARV start date
Cell telephone
Mobile phone
Home telephone
Home phone
Next of kin telephone
Family phone
Due to cyloserine or terizidone
Due to injectable
Due to anti-tuberculosis drugs or antiretrovirals
Due to anti-TB drugs or ARVs
Due to capreomycin
One day
Three days
Four days
Lesotho
South Africa
Half of the time
January
Jan
2 HRZE 7 / 4 RH 7
Category I TB regimen
February
Feb
March
Mar
April
Apr
May
May
June
Jun
July
Jul
August
Aug
September
Sept
October
Oct
November
Nov
December
Dec
Family planning clinic
Hospital, surgery room
Surgical department
Hospital, internal medicine
Hospital, pediatrics
Pediatrics ward
Prophylaxis started
Prophylaxis continued
Prophylaxis stopped
Male


Female

Yes, but pregnant so start PTME treatment
Household contact received second line tuberculosis drugs
Household contact received second line TB drugs
Treatment extended
Socio-economic assistance non-coded
Other socio-economic aid
Other socio-economic assistance
Socio-economic aid non-coded
Date of last rendez-vous
Date of last RV
Date of previous rendez-vous
Wood
PSIB6_45a
Charcoal
PSIB6_45b
Paraffin
PSIB6_45c
Some primary education
PSIB6_47a
Some primary
Primary education complete
PSIB6_47b
Some secondary education
PSIB6_47c
Some university education
PSIB6_47e
University education complete
PSIB6_47f
Owned
PSIB6_68a
Mortgaged
PSIB6_68b
Rented
PSIB6_68c
Rent
Borrowed
Psib6_68d
Borrow
Homeless
PSIB6_68e
Tea
PSIB6_70b
Coffee
PSIB6_70c
Pyrethrum
PSIB6_70d
Soy
PSIB6_70e
Gas
PSIB6_45d
Gasoline
It was a source of suspicion
PSIB6_78B
It was useful
PSIB6_78C
It was very useful
PSIB6_78D
Reason prophylaxis stopped comment
Other second-line tuberculosis drugs
Other second-line TB drugs
Tuberculosis Quinolones
Quinolones
Injectible tuberculosis drugs
Injectibles
First-line tuberculosis drugs
First-line TB drugs
Tuberculosis drugs
TB drugs
Intermediate to tuberculosis drug
Intermediate
Colonies in control
Control colonies
Direct/Indirect
Direct/Indirect
Type of organism non-coded

Other mycobacteria non-coded
Other mycobacteria
M. abscessus
M. tuberculosis complex
Type of organism
Bactec
Bactec
Griess
Griess
Agar plate
Agar plate
Proportions
Proportions
Microscopic observation drug susceptibility
Mods
Tuberculosis drug sensitivity test method
Method
Tuberculosis test start date
Start date
Tuberculosis sample source
Source
Tuberculosis test date received
Date received
Sputum collection date
Date collected
Drug sensitivity test complete
Complete
Tuberculosis drug sensitivity test construct
DST
Bactec mgit
Mgit
Lowenstein-jensen
L-J
Ogawa
Ogawa
Tuberculosis culture method
Culture
Tuberculosis test result date
Result date
Tuberculosis culture result
Culture
Scanty
Scanty
Fluorochrome (250x)
Fluorochrome (250x)
Tuberculosis smear microscopy method
Method
Bacilli
Bacilli
Tuberculosis smear result
Smear
Sputum result
Tuberculosis smear microscopy construct
Smear
No test
Neighbor
Other treatment supporter
Mutuelle enrollment support
Dose in tablets
Dosage in pills
Dosage in tablets
Dose in pills
New prophylaxis drug, other
Reason TB treatment stopped or changed comment
Other tuberculosis drug non-coded
New ARV start date
Reason antiretrovirals changed or stopped comment
Treatment guidelines changed
Garbage
Garbage now
Tunafish
Garbage 5
Biological heart valve
Mechanical heart valve
Drug started
Started
No change to drug
Drug increased
Decreased drug
One or more
1+
Two or more
2+
Three or more
3+
Butaro
Ndego
Taxi
Non-cardiac
Once a day
OD
One per day
Only once per day
Two per day
Twice a day
BD
Three a day
Three per day
TDS
Once a month
One per month
Twice a month
Two per month
Oral

Per oral
Intravenous
IV
Traditional
American
American/ modern
Pipe tobacco
School age but NOT in school
Driver
Chauffeur
Parasternal
Burera
Professional
Small
Large
BIG
Five milligrams
5mg
Ten milligrams
10mg
Six point two five milligrams
6.25mg
Twenty five milligrams
25mg
One hundred milligrams
100mg
Five hundred milligrams
500mg
Two milligrams
2mg
Box of tablets
Box of pills
Referred to social worker
Nutritional support referral
Transportation assistance
Requires an accompagnateur
Requires a community health worker
Prosthetic valve
Heart failure nursing rendezvous
One milligram
1mg
Lower
Inferior
Left inferior
Extreme drug resistant tuberculosis
XDR TB
Multi-drug resistant tuberculosis
MDR-TB
Category 4 tuberculosis classification according to result of previous treatment
Previously treated with second line drugs
Previously on second-line drugs
Previously treated with first line drugs only
Previously on first-line drugs only
Category 4 tuberculosis classification according to previous drug use
House
Specialist
Agricultural assistance
Non-reactive greater than 3 months
NR more than 3
Non-reactive less than 3 months
NR less than 3
Dubious
Guardian
Health center
Antiretroviral therapy referral
ART referral
Celibate
Community volunteer
Village health worker
Other roof material non-coded
Other floor material non-coded
Borehole
Shallow well
Motorbike
Three to five hours
More than five hours
Bicycle
Goat
Pig
Chicken
Cattle
Cell phone
Disposition
Patient disposition plan
Admit to hospital
Patient in HIV treatment
Patient in HIV care
Patient in HIV treatment
Patient in tuberculosis treatment
Patient in TB treatment
Patient has body mass index less than 18.5
Patient with BMI less than 18.5
BMI under 18.5
Patient in malnutrition program
Clinician recommended patient for program
Patient recommended by clinician
Due to antiretrovirals
Due to Anti-TB medication
In the future
Patient referred for pediatric cardiac evaluation
First name of mother
Last name of father
First name of father
Last name of mother
Chronic care clinic follow up
Tablet
Bottle
Ampule
Sachet
Capsule
Tube
Syrup
Powder
Inhaling
Drops
Application
Asymptomatic
Return visit weeks
Return visit months
Diffuse
Left
Right
Diastolic rumble
Radiates into neck
Into neck
Radiates into axilla
Other - retired
Self pay
Patient pays
Intrauterine device
Iucd
IUD
Intrauterine contraception
Natural family planning
Rhythm method
Diaphragm
Cervical cap
Spouses partner suspected HIV+
Partner confirmed HIV+
Partner or spouse
Banja
Friend
Health care provider
Other family member
Other household member
Other non-coded
Joint pains
Four times a day
QID
Four per day
4 per day
Four times a day
5XD
5X/D
Five times a day
Five times per day
Five per day
Q4hrs
Six per day
Six times a day
6 per day
Six times per day
Every other day
QOD
Every other day
Every second day
Once per day at night
QHS
Once a day at night
NOCTE
In the morning
In the morning
QAM
QPM
In the evening
Insufficiant sample
Unsatisfactory sample
Technical problem at laboratory
Technical problem at laboratory
Laboratory problem
Stop prophylaxis drug
2RHEZ
Standard adult first line tuberculosis treatment regimen, phase 1 (2RHEZ)
Standard adult first line tuberculosis treatment regimen, phase 2 (4RH)
4RH
Standard Rwanda Adult Tuberculosis Retreatment Regimen, phase 1 (2S+RHEZ)
2S+RHEZ
1RHEZ
Standard Rwanda Adult Tuberculosis Retreatment Regimen, phase 2 (1RHEZ)
5RH+E
Standard Rwanda Adult Tuberculosis Retreatment Regimen, phase 3 (5RH+E)
Standard Child First Line Tuberculosis Treatment Regimen, phase 1 (2RHZ)
2RHZ
4RH
Standard Child First Line Tuberculosis Treatment Regimen, phase 2 (4RH)
Amphotericine B as prophylaxis for cryptococcal meningitis
Malaria treatment
King faisal hospital
KFH
Centre Hôspitalier Universitaire de Kigali (CHUK)
CHUK
Gahini hospital
Shyira hospital
Ruhengeri hospital
Chub
Centre Hôspitalier Universitaire de Butare (CHUB)
Kabgaye hospital
Gihundwe hospital
Rwamagana hospital
Kibungo hospital
Visit to pick up medication
Pharmacy visit
Emergency room visit
Emergency visit
Regularly scheduled follow-up visit
Regular followup visit
Patient already hospitalized
Patient hospitalized at time of intake
Temp thing
Dose change
Dose changed
Change of dosage
Drug replaced by another in same class
Replaced with new drug in same class
Drug stopped in error
Error to stop drug
Preliminary
Confirmed diagnosis
ART visit
Antiretroviral patient appointment
Antiretroviral patient visit
Pre-ART visit
Pre-antiretroviral therapy patient appointment
EID visit
Early infant diagnosis patient appointment
Kaposi sarcoma patient appointment
KS visit
Antenatal clinic patient appointment
ANC visit
Prevention of mother to child transmission patient appointment
PMTCT visit
Postnatal clinic patient appointment
Postnatal visit
Tuberculosis patient appointment
TB visit
Number of days ago
Number of weeks ago
Number of months ago
Post cardiac surgery clinic location
Kiziguro district hospital
Place of cardiac surgery

Gisenyi district hospital
Sudan
Salam Institute, sudan
Miot hospital
Save a children's heart
Sach
South Africa - WS
Walter Sisulu pediatric cardiac center for Afria
Pacemaker
2.0 - 2.5
2.5 - 3.0
Goal INR 3 months after cardiac surgery
Other post cardiac surgery medications (in addition to coumadin)
Clinician telephone
Clinician email
Surgery
INR sub-therapeutic
Team heart
KFH - TH
KFH - OOH
Operation open heart
Chain of hope
Date of INR goal change
Cat scan comment
Computed tomography scan
CT scan
CT scan
Petite riviere
Beast
Number of CPT tablets dispensed
Nun CPT given
New
Existing
Given name
Family name
Email address
General comment
ART mastercard
Pre-ART mastercard
Early infant diagnosis mastercard
TB mastercard
Tuberculosis mastercard
Kaposi sarcoma file
KS file
Sent sms to VHW
Sent sms to village health worker
Staff sent to VHW
Staff sent to contact village health worker
Fasting
Random
First positive test
Complications
Other
Absconded
Dead

MRI scan
MRI
US
Ultrasound
US
Xray
Trace
Corrected
6/6
6/9
6/12
6/36
6/60
Counting fingers
Hand movements
Toe(s) only
Below knee
BKA
Above knee
AKA
Positive - retired
Negative - retired
Heavy
Number of admissions
Year of admission
RAY
Toes only
Metyhldopa

Other medical condition
Congestive cardiac failure
CCF
Ischemic heart disease
IHD
Both left and right
Eye removed
Confirmed defaulter
Defaulter
Munthu wosowa
Sulfur
Weight for height less than 70 percent of median
Wt for ht under 70 percent
Weight for height less than 85 percent of median
Wt for ht under 85 percent
Signs of severe dehydration
Transferred
Variable
6/18
Nocte
Finger(s) only
Below elbow
Above elbow
Minor skin lessions/fungal infections
Current hand ulceration
Advised to test
Once a day at noon
Once per day at noon
Qnoon
Current visit
Previous visit
ART default date
Inpatient diagnoses list
Likely
Unlikely
Not fasting
Background information
Symptom
Flu-like illness
Admission criteria
Case definition
Other (specify)
Chronic conditions
Gram stain result
Organism
Acinetobacter species
Acinetobacter baumanii
Acinetobacter iwoffii
Aeromonas species
A-haemolytic strep other than pneumo
Bacillus species
Candida species
Candida albicans
Citrobacter species
Clostridium species
Clostridium perfringenes
Cryptococcus neoformans
Coliform species
Diptheroids
Enterobacter species
Enterobacter cloacae
Enterobacter sakazakii
Enterobacter agglomerans
Escherichia vulneris
Group a strep/streptococcus pyogenes
Group B strep/streptococcus agalacticae
Group D strep/enterococcus faecalis
Group C streptococcus
Group F streptococcus
Group G streptococcus
B-haemolytic streptococcus
Halfinia alvei
Haemophilus influenzae
Haemophilus influenzae type B
Haemophilus influenzae type C
Haemophilus parainfluenzae
Klebsiella species
Klebsiella oxytoca
Klebsiella pneumoniae
Leuconostoc species
Listeria species
Micrococcus species
Morganella morganii
Mixed skin flora
Mycobacterium species
Mycobacterium tuberculosis
No growth
Neisseria meningitidis
Neisseria meningitidis, group A
Neisseria meningitidis, group B
Neisseria meningitidis, group C
Neisseria meningitidis, group D
Neisseria meningitidis, W135
No significant growth
Proteus mirabilis
Proteus species
Proteus vulgaris
Pseudomonas species
Pseudomonas aeuriginosa
Salmonella enteritidis
Serratia oderfera
Serratia species
Skin flora
Shigella boydii
Shigella dysenteriae
Shigella flexneri
Streptococcus pneumoniae
Salmonella species
Staphylococcus aureus
Staphylococcus epidermidis
Salmonella typhimurium
Streptococcus species
Salmonella typhi
Xanthomonas/stenotrophomonas maltophilia
Xanthomonas/stenotrophomonas species
Yersinia species
Coagulase negative staph
Enterobactor species
Shigella sonnei
Moraxella catarrhalis
Bacteroids fragilis
Entero
Flavobacteria sp
Proteus rettgeri
Vibrio cholerae
Neisseria species
Serratia liquefaciens
Serratia marscesens
Rhodococcus equi
Kluyvera species
Neisseria gonorrhoeae
Acinetobacter junii
Aerococcus species
Candida parapsilosis
Enterococcus species
Citrobacter freundii
Candida krusei
Agrobacter radiobacter
Moraxella species
Methicillin resistant staphylococcus aureus
Corynebacterium propinguum
Rhizobium radiobacter
Acinetobacter radioresistens
Corynebacterium ureaticum
Acinetobacter calcoaceticus
Vibrio parahaemolyticus
Virus species
Influenza A
Influenza B
Parainfluenza 1
Parainfluenza 2
Parainfluenza 3
Parainfluenza 4
RSV
Rhinovirus
Adenovirus
Metapneumovirus
Bocavirus
Coronovirus 229
Coronovirus 63
Enterovirus
Parechovirus
H5N1 (avian)
Not known
Requested lab test set
Lab test result
Intermediate
Maternity outcome
Referred from
Referred from
Referral clinic if referred
Referral clinic
Gestation weeks
Admission section
Delivered in the ward
Delivered before arrival
Number of babies
Cephalic
Transverse
Presentation
Time of delivery
Date of delivery
Estimated time for delivery before arrival
Estimated time
Estimated date
Delivery mode
Procedure done
Uterine evacuation
Postpartum hysterectomy
Total abdominal hysterectomy +/- adnexectomy
Subtotal abdominal hysterectomy +/- adnexectomy
Discharged home
Home
Discharged to another facility
Admission diagnosis
Diagnosis on discharge
Delivery period
Management
Delivery mode and procedure done
Conservative management
Referral arrival time
Referral arrival date
Suturing of cervical or vaginal injury under anaesthesia
Postmenopausal bleeding
Induction of labor
Vulva cancer
Vaginal hysterectomy
Cauterization of vulva or perineal warts
Marsupilisation
Lung maturation
Salpingectomy
Daily
Dehydration
Obstructive
New patient
Have you ever had TB?
Malaria-associated
Blood loss
Raised
Myocardial injactia
Peripheral vascular disease
Macrovascular
Other cause
Macrocytic
Microcytic
Normocytic
Pancytopaenic
Psoriatic
Rheumatoid
Septic
Systemic lupus erythematosus
Likely tuberculous
Malignancy
Unexplained
Exudate
Transudate
Infective exacerbation
Non-infective exacerbation
New diagnosis
Disseminated intravascular
Unknown cause
Snake envenoming
Esophageal
Vulvovaginal
Oesophageal
Carcinoma of ovary
Peri-partum
Ischaemia
Post infection
HIV associated
Nutritional
Amoebic
Bacillary
Hepatic
Hypoxic
Respiratory
Acute
Chronic
Left ventricular failure
Lips
Labia
Specify dermatome
Essential
Coarctation of aorta
Renal
Endocrine
Malignant
Pulmonary
Palatal
Cutaneous
Gastrointestinal
GI
Metformin induced
Stavudine induced
Acute lymphocytic
Acute myeloid
Chronic lymphocytic
Chronic myeloid
Bacterial
Metastatic malignancy
Primary bronchial carcinoma
Esophagus cancer
Uncomplicated
Cerebral
Other complication
N meningitides grown
Other organism
S pneumoniae grown
Cryptococcal
Viral
Other diagnosis
Other genitourinary condition
Other metabolic condition
Pyogenic
Tuberculous
Uraemic
Drug related - stavudine
Drug related - TB drugs
Vit B12 deficiency
Likely due to HIV
Presumed tuberculous
Presumed due to kaposi's sarcoma
Para-pneumonic
Other malignancy
Aspiration
Atypical
Lobar
Pneumocystis
Non tension
Tension
Carbon monoxide
Organophosphate
Alcohol induced
Alcohol withdrawal
Organic
Localised
Obstructive uropathy
Grandmal
Focal
Petit mal
Status epilepticus
Known epileptic
NTS isolated
S pneumoniae isolated
Anaphylactic
Cardiogenic
Haemorrhage
Neurogenic
Shock
Haemorrhagic
Ischaemic
Unknown type
Abdominal
Spinal
Disseminated
Miliary
Urogenital
Pressure sores
Oesophageal varices
Gastric carcinoma
Location of ART initiation
Date ART last taken
Has the patient taken ART in the last two months
Last antiretroviral drugs taken
Last ART drugs taken
Last ARV drugs taken
Ever received ART?
Ever received ART
Data migration notes
Week days
Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday
Antiretroviral therapy
ART
Neonatal death
Macerated still birth
Fresh still birth
In treatment - same site (unverified)
In treatment - same site (verified)
In treatment - different site (unverified)
In treatment - different site (verified)
Interrupted
Not found - wrong address
Not found - moved within district
Not found - moved outside district
Not traced
Stop reason
Sputum submission
Sputum collection
Laboratory serial number
Laboratory serial number
Sputum microscopy date
Date of sputum microscopy
Refer to clinician
Admission date
Admission time
Condition
Ward
Room number
Bed number
On ARVs
Period on ARVs
Plan
Fundus
Lie
Position
Contractions
Fetal heart rate
FHR
Descent
Genetalia inspection
Station
Cervical dilation
Caput
Membranes
Rupture date
Rupture time
Colour of liqour
Presenting part
Clinical examination
Clinical review
Xray result interpretation
X-ray result interpretation
Reason for clinical visit
Male condoms
Female condoms
Rythm method
Coitus interruptus
Withdrawal method
Emergency contraception
General reaction including shock
Skin itching
Skin itching/purpura
DHO DOT site
District health office directly observed treatment site
Refer patient to clinician
Total number of whole TB tablets remaining
Total number of whole ARV tablets remaining
Prescribe drugs
Prescribe cotramoxazole
Initial HIV test
Confirmatory HIV test
PREMATURE LABOUR
MOLAR PREGNANCY
OBLIQUE
Compound
Face
FOOTLING
LOA
LEFT OCCIPITO ANTERIOR
LOP
LEFT OCCIPITO POSTERIOR
LST
LEFT OCCIPITO TRANSVERSE
RIGHT OCCIPITO ANTERIOR
ROA
ROP
RIGHT OCCIPITO POSTERIOR
RIGHT OCCIPITO TRANSVERSE
ROT
VERTEX
LSA
LEFT SACRO ANTERIOR
RIGHT SACRO ANTERIOR
RSA
RSP
RIGHT SACRO POSTERIOR
RIGHT SACRO TRANSVERSE
RST
LSP
LEFT SACRO POSTERIOR
LST
LEFT SACRO TRANSVERSE
LMA
LEFT MENTO ANTERIOR
LMP
LEFT MENTO POSTERIOR
LEFT MENTO TRANSVERSE
LMT
RMA
RIGHT MENTO ANTERIOR
RIGHT MENTO POSTERIOR
RMP
RMT
RIGHT MENTO TRANSVERSE
LEFT ACROMION DORSAL ANTERIOR
LADA
LEFT ACROMION DORSAL POSTERIOR
LADP
RIGHT ACROMION DORSAL ANTERIOR
RADA
RADP
RIGHT ACROMION DORSAL POSTERIOR
Sacrum
HAND
FOOT
SHOULDER
CORD
SORES
BLEEDING
LIQUOR
Nothing abnormal detected
CONTRACTIONS INTENSITY
TB registration number
Duration of current cough
TB patient category
Last ARV drugs taken - retired
Number of Abortions
Contractions Level
MOULDING
Brow
Puss
Clinical symptoms associated with TB
2 weeks
3 weeks
4 weeks
1 month
More than one month
More than 4 weeks
Current Pregnancy
Planned Delivery Place
STILL BIRTH
Symphysiotomy
Hemorrhage
Spine or Leg Deform
Fetal Heart Beat
Week of First Visit
HB Test Request
HB Test Result
Syphilis Test Request
Syphilis Test Result
HB Test Result Date
Syphilis Test Result Date
Inconlusive
Previous HIV Test Status From Before Current Facility Visit
Year of Birth
Labour Duration
Condition at Birth
Age at Death
Nutrition status
Ever had any surgical procedure?
SEND SMS
SMS
Allergic to sulphur
sulphur allergy
Laboratory results given to patient
Given lab results
Health facility
Index patient
Source of referral
Pregnant/Lactating
ART education date
Depo-Provera given
Ever taken IPT
Date IPT last taken
Number of IPT tablets dispensed
Wasting/malnutrition
Any sickness
Clinical Monitoring Exposed Child
Mother HIV Status
Alive not on ART
Alive on ART
Breast feeding
Breastfeeding complimentary
Breastfeeding stopped in last 6 weeks
Breastfeeding stopped over 6 weeks ago
Not HIV infected
Not ART eligible
Not confirmed diagnosis
Mother ART registration number
DNA-PCR Testing Sample Date
DNA-PCR Testing Sample Date 2
DNA-PCR Testing Sample Date 3
DNA-PCR Testing Sample ID
DNA-PCR Testing Sample ID 2
DNA-PCR Testing Sample ID 3
DNA-PCR Testing Result received Date
DNA-PCR Testing Result received Date 2
DNA-PCR Testing Result received Date 3
DNA-PCR Testing Result
DNA-PCR Testing Result 2
DNA-PCR Testing Result 3
DNA-PCR Testing Result given Date
DNA-PCR Testing Result given Date 2
DNA-PCR Testing Result given Date 3
DNA-PCR Testing Result given Age
DNA-PCR Testing Result given Age 2
DNA-PCR Testing Result given Age 3
Rapid Antibody Testing Time frame
Rapid Antibody Testing Time frame 2
Rapid Antibody Testing Time frame 3
Rapid Antibody Testing Sample Date
Rapid Antibody Testing Sample Date 2
Rapid Antibody Testing Sample Date 3
Rapid Antibody Testing Age
Rapid Antibody Testing Age 2
Rapid Antibody Testing Age 3
Rapid Antibody Testing HTC Serial No
Rapid Antibody Testing HTC Serial No 2
Rapid Antibody Testing HTC Serial No 3
Rapid Antibody Testing Result
Rapid Antibody Testing Result 2
Rapid Antibody Testing Result 3
Number of Condoms dispensed
Clinical Conditions Text
Patient visit completed with all services delivered
visit fully completed
One week
1 week
Less than one week
< 1 week
Date of tuberculosis program initiation
Date of TB initiation
Last TB drugs taken
Last tuberculosis drugs taken
Antiretroviral initiation date
ART initiation date
Units
Units of Measure
Head
Mouth
Skin
Bone
Liver
Vaginal
Mania
GI Bleed
Gastrointestinal Bleed
Upper
Specify
Non-Traumatic
Community Acquired
Hospital Acquired
Truncal
Limb
Skull
Spine
Pelvis
Upper limb
Lower limb
Bruise
Normal skin
Bowel obstruction
Ruptured uterus
QECH AETC Procedures
Malawi Antiretroviral drugs received
Malawi Antiretroviral drugs change 1
Malawi Antiretroviral drugs change 2
Malawi Antiretroviral drugs change 3
AZT 0-3w
AZT 4+w
ART 0-3w
ART 4+w
ARVs in Pregnancy
sdNVP
AZT3TC
NVP AZT3TC
ART
ARVs in Labour
NVP
NVP AZT
AZT
Baby ARVs at Birth
Baby ARVs continued
Traumatic
Have you had tuberculosis?
Have you had TB?
Call ID
Type of Abortion
Religion
Severity of fever
Severity of cough
Severity of red eye
Severity of diarrhea
First ANC Visit
Regimen Category
Lymphocyte count below threshold with who stage 1
Perineum
Tear
Repair of uterus
Third stage
Status of Uterus
Status of placenta
Birth attended by
Status of baby
Condition of baby at admission
Abdomen
Respiratory assessment
Chest retractions
Grunting respirations
Any abnormalities
Cord tied
Cord clean
Breast cancer
Prostate cancer
Stomach cancer
Intestine cancer
Anal cancer
Pediatric Kaposis Sarcoma
Pediatric Lymphona 
Pediatric  Burkitts Lymphona
Wilms Tumor
Eye cancer
Urinary bladder cancer
Penile cancer
Skin carcinoma
Radiology
Died while at the Health facility
Dry Socket
TMJ
Infected socket
ANUG
Mandibular fractures
Exfoliation
Rampant Caries
Rannulla
Tumours or Oral cancers
Tongue tie
Other dental conditions
AVD- or Low risk
AVD-
AVD+ or High Risk
AVD+
SS
Scrotum swelling
Neonatal Conjuct
NC
Syphilis RPR/VDRL
Syp
Suturing and dressing
Dressing
Dressing with vaseline gause
Slinging
Foreign body aspiration
Pulpititis
Gromerulonephritis
Hormornal Imbalance
Carotid doppler
Abdominal doppler and color flow
Prostate gland
Thyroid and parathyroid glands
Peripheral arterial and venous duplex
